Guest_ID,Gender,Frequent_Traveler,Age,Type,Flight_Class,Points,Room,Check-in/Check-out,F&B,Location,Wifi,Entertainment,Gym,Spa,Staff,Pool,Baggage_Handling,Reception,Cleanliness,Online_Booking,Deposit_Kept,Time_Room_Service,Repeater
16439,Female,1,54,Personal Travel,Eco,839,5,5,5,5,5,4,5,5,5,5,5,3,5,3,73,7,1
21879,Female,1,51,Personal Travel,Eco,386,4,3,2,5,4,5,5,2,2,2,2,1,2,1,0,0,0
13217,Male,1,59,Business travel,Business,322,4,4,4,4,5,5,4,4,4,5,4,3,4,4,15,0.8,1
21763,Female,0,21,Business travel,Eco,2022,2,2,2,3,4,2,1,4,3,2,3,2,4,4,25,1.8,0
13377,Male,1,41,Business travel,Business,810,2,2,2,2,2,5,4,5,5,5,5,5,5,5,24,1.5,1
13770,Female,1,44,Business travel,Business,858,3,3,3,3,2,5,4,4,4,4,4,4,4,5,1,0,1
10147,Male,1,56,Business travel,Business,261,4,4,4,4,1,2,1,3,3,4,3,1,3,2,0,0,1
21934,Female,1,44,Business travel,Eco,252,1,2,2,2,2,4,3,1,1,1,1,1,1,1,23,2.1,0
10354,Male,1,14,Personal Travel,Eco Plus,1899,3,4,5,3,2,5,2,2,5,4,4,4,5,2,0,0,0
17631,Male,1,49,Business travel,Business,616,4,3,4,4,3,4,4,4,4,4,4,5,4,4,0,0,1
12445,Female,1,57,Personal Travel,Eco,340,0,4,0,3,4,4,4,1,1,0,1,3,1,3,3,0,1
11241,Female,1,9,Personal Travel,Eco,1568,4,4,4,4,3,5,4,3,3,4,3,5,3,3,16,1.2,1
15085,Female,1,48,Personal Travel,Eco,731,5,5,5,5,2,2,2,2,4,4,4,4,4,2,10,0.5,1
18943,Male,1,53,Personal Travel,Eco,2523,5,3,5,3,2,5,4,2,1,2,4,1,4,2,0,0,1
19316,Female,1,42,Business travel,Business,1968,2,2,2,2,2,5,5,5,5,5,5,3,5,5,77,7.5,1
11483,Male,1,70,Personal Travel,Eco,3017,3,4,3,2,5,3,3,5,4,5,3,5,5,5,13,0.1,0
22165,Female,1,46,Personal Travel,Eco,503,1,1,1,1,4,4,4,4,5,5,4,4,4,4,44,3,1
17577,Male,0,69,Business travel,Business,1155,1,1,1,3,1,1,1,1,2,2,3,3,3,1,0,0.1,0
15331,Male,1,56,Business travel,Business,796,2,2,4,2,1,4,3,2,2,3,2,2,2,2,0,0,0
18199,Female,1,36,Personal Travel,Eco,2277,4,4,4,4,2,4,5,2,2,5,3,4,3,2,3,1.1,0
14314,Female,1,46,Business travel,Business,1055,3,3,3,3,5,5,5,4,4,4,4,5,4,3,27,5.3,1
11866,Male,1,47,Business travel,Business,1938,4,2,2,2,2,3,3,4,4,4,4,4,4,3,1,1.2,0
22461,Male,0,27,Business travel,Eco,2796,2,3,3,3,3,3,3,1,2,4,4,3,1,3,209,19.1,0
22083,Female,1,45,Personal Travel,Eco,385,4,4,3,4,5,2,2,5,5,5,4,1,5,5,24,2.2,1
18580,Male,1,26,Business travel,Business,4621,5,5,5,5,5,5,5,5,5,2,1,4,3,5,35,4.4,1
17371,Female,1,24,Personal Travel,Eco,1889,3,1,1,1,1,4,3,3,3,3,3,1,3,1,0,0,1
16103,Male,1,57,Business travel,Eco,1523,4,5,5,5,4,4,4,4,2,2,2,2,3,4,0,0,1
19766,Male,0,37,Business travel,Business,3699,2,2,2,5,4,2,4,4,3,2,3,4,4,4,21,0.3,0
11762,Male,0,21,Business travel,Eco,1766,2,0,2,4,2,2,2,2,2,3,4,5,1,2,2,0,0
17383,Male,0,22,Business travel,Eco,1958,1,1,1,3,2,1,2,2,2,1,4,4,4,2,0,0,0
11018,Female,1,59,Business travel,Business,787,1,1,1,1,2,5,4,2,2,2,2,4,2,3,13,2.3,1
21381,Male,1,27,Business travel,Eco Plus,2011,4,1,1,1,4,4,4,4,4,3,2,4,4,4,96,9,1
10832,Male,1,18,Personal Travel,Eco,1694,2,5,2,2,1,2,1,1,5,5,5,3,4,1,1,0,0
10290,Male,1,29,Personal Travel,Eco Plus,2828,1,3,1,4,1,1,1,4,1,2,3,1,1,1,181,16.8,0
13677,Female,1,55,Business travel,Business,623,5,5,5,5,5,5,4,5,5,5,5,4,5,3,0,0,1
22701,Female,1,63,Personal Travel,Eco,2582,4,4,4,4,2,4,5,4,4,4,4,4,4,3,30,2.5,1
12405,Female,1,22,Business travel,Business,5147,1,1,1,1,4,4,4,4,5,4,4,4,4,4,16,1.1,1
22769,Female,1,42,Personal Travel,Eco,1012,4,5,3,4,3,1,2,5,5,3,5,3,5,2,0,0,1
15932,Female,1,23,Business travel,Eco Plus,2258,5,2,2,2,5,5,4,5,2,1,5,4,4,5,0,0.1,1
10739,Female,1,53,Personal Travel,Eco,409,4,5,4,4,4,4,5,3,3,4,3,5,3,3,0,0,0
20622,Male,1,21,Business travel,Eco,1722,0,4,0,4,3,0,3,3,2,3,1,4,3,3,0,0,1
16347,Male,1,55,Personal Travel,Business,221,1,5,1,1,2,5,1,2,2,1,2,2,2,5,25,2.2,0
22620,Female,0,27,Business travel,Eco,1920,4,4,4,4,5,4,5,5,2,1,3,2,3,5,16,1.2,0
22614,Female,1,67,Personal Travel,Eco,282,0,4,0,4,4,5,5,1,1,0,1,5,1,3,0,0,1
14891,Female,1,50,Business travel,Eco,1267,3,1,1,1,1,3,3,4,4,3,4,4,4,3,102,11.7,0
11416,Female,1,22,Business travel,Business,3571,2,3,3,3,2,2,2,2,4,5,4,4,4,2,2,0,0
20410,Female,1,68,Personal Travel,Eco,656,3,5,3,4,5,5,5,3,3,3,3,4,3,3,21,2.6,0
11859,Male,1,49,Business travel,Eco,2137,5,3,3,3,5,5,5,5,4,1,5,4,2,5,9,0,1
11431,Female,1,47,Business travel,Eco,247,2,3,3,3,4,4,4,2,2,2,2,2,2,2,0,0,0
11857,Male,1,39,Business travel,Eco,1671,2,2,2,2,2,2,2,2,4,1,4,2,3,2,6,0.7,1
12543,Female,0,27,Business travel,Eco,2150,2,2,2,2,1,2,1,1,3,3,3,2,3,1,33,2,0
18975,Male,0,24,Business travel,Eco,1347,1,1,1,5,2,1,5,2,4,5,5,3,4,2,56,4.7,0
14694,Female,1,65,Personal Travel,Eco,495,4,0,4,3,3,5,4,3,3,4,3,4,3,3,57,4.7,0
19534,Female,0,21,Business travel,Eco,1637,1,5,1,5,3,1,3,3,3,5,5,4,5,3,0,1.4,0
18720,Female,1,43,Business travel,Business,1728,4,4,4,4,2,5,4,4,4,4,4,4,4,3,1,0.6,1
15280,Female,1,38,Business travel,Eco,1692,2,1,1,1,2,2,2,2,1,2,4,1,4,2,0,0,0
16790,Female,1,29,Personal Travel,Eco Plus,1787,4,4,4,4,4,5,4,4,4,4,4,3,4,4,0,0,1
10311,Female,1,29,Business travel,Eco,2894,2,5,5,5,2,2,2,1,2,2,2,2,4,2,156,15.7,0
16114,Female,1,48,Personal Travel,Eco,503,3,5,3,4,2,3,2,3,3,3,1,4,3,1,10,4.6,0
16783,Female,1,39,Business travel,Business,376,2,2,2,2,3,1,2,2,2,2,2,2,2,3,0,0,1
21302,Male,1,51,Business travel,Business,3381,0,0,0,3,2,5,3,4,4,4,4,1,4,3,31,2.4,1
12313,Female,1,41,Business travel,Business,2485,5,5,5,5,3,4,4,5,5,5,5,5,5,4,0,0,1
13532,Male,0,37,Business travel,Business,1592,3,3,3,4,4,3,4,4,3,2,5,5,4,4,0,0,0
14248,Female,0,23,Business travel,Eco,1997,3,3,3,3,3,3,2,3,1,1,3,3,3,3,0,0,0
10631,Female,0,27,Business travel,Eco,1762,3,3,3,4,4,3,4,4,1,3,3,3,4,4,82,8.8,0
17231,Male,0,37,Business travel,Business,1872,2,2,2,4,2,2,2,2,5,5,5,4,4,2,0,0,0
12439,Male,1,51,Business travel,Business,2471,3,3,3,3,3,4,4,5,5,5,5,4,5,3,13,1.1,1
18095,Male,0,19,Business travel,Eco,1666,3,3,3,2,2,3,2,2,4,3,4,5,4,2,0,0,0
21760,Female,0,22,Business travel,Eco,2692,4,4,4,2,2,4,2,2,1,2,2,2,5,2,0,0,1
13627,Female,1,54,Business travel,Business,1248,1,1,1,1,2,1,5,5,5,5,5,2,5,3,0,0,1
16957,Male,1,27,Personal Travel,Eco,2230,3,4,5,1,5,5,5,5,4,3,5,2,2,5,0,0,0
20514,Male,1,30,Personal Travel,Eco,1310,2,4,2,2,5,2,5,5,5,2,4,3,5,5,27,1.6,0
14949,Male,1,46,Business travel,Eco,1463,2,5,5,5,2,2,2,2,2,5,3,2,4,2,0,0,0
10689,Female,0,35,Business travel,Eco,1138,2,2,3,4,4,3,3,4,4,1,4,2,4,4,0,0,0
14309,Female,1,41,Business travel,Business,2767,4,4,4,4,4,4,4,1,4,5,1,4,5,4,0,2.3,1
10022,Male,0,36,Business travel,Eco,2456,3,3,3,2,1,3,1,1,2,2,1,3,2,1,2,0,0
11080,Female,0,24,Business travel,Eco,1216,2,5,1,1,5,1,2,5,3,4,4,4,4,5,5,0,0
17459,Female,1,24,Business travel,Business,3461,5,3,5,5,5,5,5,5,3,4,3,5,5,5,15,0,1
21209,Male,1,54,Business travel,Eco,864,5,3,3,3,5,5,5,5,5,1,3,1,5,5,0,0,1
12812,Male,0,38,Business travel,Business,1887,4,5,5,4,2,5,2,2,3,4,4,4,4,2,0,0,1
15366,Male,1,19,Personal Travel,Eco,1314,1,4,1,3,3,1,3,3,4,4,4,5,4,3,0,0.8,0
13888,Male,1,29,Personal Travel,Eco,2519,1,4,1,4,4,1,4,4,3,2,5,4,5,4,0,0,0
17605,Female,1,31,Personal Travel,Eco,1021,4,4,4,4,4,4,4,5,5,5,5,5,5,3,0,0,1
15444,Male,0,13,Personal Travel,Eco,1853,3,3,3,3,4,3,4,4,1,1,1,4,2,4,0,0,0
15148,Male,1,42,Personal Travel,Eco Plus,1999,3,4,3,2,4,3,4,4,5,2,4,4,5,4,0,0,0
16741,Female,1,16,Personal Travel,Eco,1777,4,5,3,1,3,3,2,3,3,5,5,5,4,3,0,0,1
10135,Female,0,22,Business travel,Eco,1286,2,0,3,5,2,3,2,2,5,5,4,5,4,2,0,0,0
16780,Male,1,70,Personal Travel,Eco,2352,1,4,0,1,5,0,5,5,3,4,3,3,5,5,0,0,0
15549,Female,1,8,Personal Travel,Eco,1399,2,2,2,2,5,5,5,5,5,5,5,3,5,5,0,1,1
17609,Female,1,39,Business travel,Eco,1838,3,4,4,4,3,3,3,3,2,1,3,4,4,3,7,3,0
10457,Male,1,22,Business travel,Business,1781,3,4,4,4,3,3,3,3,4,3,4,4,3,3,0,0,0
10201,Female,1,49,Business travel,Business,2285,4,3,4,4,4,4,5,4,4,4,4,1,4,1,28,0,1
15376,Male,1,37,Business travel,Business,1910,3,1,1,1,3,3,3,3,3,3,3,3,3,3,0,0,0
16742,Male,1,56,Business travel,Business,3800,4,4,4,4,4,2,4,5,5,5,5,1,5,4,0,0,1
21745,Female,1,22,Personal Travel,Eco,1583,4,4,2,4,4,4,5,5,5,5,5,5,5,3,5,0,1
22116,Male,1,32,Business travel,Eco,2073,4,4,4,4,4,4,4,4,3,4,3,4,4,4,0,0,1
21773,Male,1,46,Personal Travel,Eco Plus,2002,2,2,2,4,2,2,2,2,3,1,4,1,4,2,60,4.7,0
18010,Male,1,34,Business travel,Business,409,5,5,5,5,2,5,4,4,4,4,4,3,4,4,17,1.4,1
17158,Female,1,39,Business travel,Business,2953,4,4,2,4,2,4,5,4,4,5,4,3,4,5,0,0,1
20915,Female,0,25,Business travel,Eco,1450,2,2,2,4,5,2,5,5,3,2,3,3,4,5,0,4.5,0
21799,Male,1,42,Personal Travel,Eco,1637,3,5,3,2,2,3,4,2,4,3,4,4,5,2,13,3,0
17169,Female,1,57,Business travel,Business,63,1,3,3,3,3,1,2,3,3,3,1,1,3,3,0,0,0
20271,Female,1,43,Business travel,Business,3147,3,3,3,3,5,5,4,4,4,4,4,3,4,4,60,5.3,1
18892,Female,1,54,Business travel,Business,1779,1,1,1,1,5,3,5,4,4,4,4,5,4,3,0,0.3,1
14867,Female,1,46,Business travel,Business,3470,2,2,2,2,4,4,5,5,5,5,5,5,5,3,11,0.7,1
10093,Female,1,53,Business travel,Business,339,1,1,1,1,3,5,4,5,5,5,5,3,5,5,32,8,1
10786,Male,1,69,Personal Travel,Eco,1779,3,4,3,3,3,3,3,3,4,4,1,4,3,3,0,0,0
16331,Female,1,47,Business travel,Business,923,1,1,1,1,5,5,5,5,5,5,5,3,5,3,0,0,1
19804,Male,1,46,Business travel,Business,429,1,1,1,1,5,5,5,4,4,4,4,5,4,3,7,0,1
17547,Female,1,29,Business travel,Business,2483,5,5,5,5,5,4,5,5,5,3,4,4,5,5,0,0,1
15456,Male,1,49,Business travel,Business,2439,2,2,2,2,5,5,5,4,4,5,4,3,4,5,0,0,1
17221,Female,1,16,Business travel,Business,3120,5,5,5,5,4,4,4,4,5,4,1,2,4,4,0,0,1
18129,Female,1,49,Business travel,Business,3305,4,4,3,4,3,5,5,4,4,4,4,3,4,3,0,0,1
18701,Female,0,32,Business travel,Business,1930,2,2,2,2,5,2,5,5,4,2,4,4,5,5,7,0,0
11043,Female,1,48,Business travel,Business,920,2,4,4,4,4,4,4,2,2,2,2,3,2,2,0,0,0
16483,Female,0,9,Business travel,Business,3639,4,0,4,4,4,3,3,4,4,5,4,3,5,3,0,0.4,1
15266,Female,0,24,Business travel,Eco,2170,2,2,2,3,4,2,4,4,5,3,5,3,4,4,0,0,0
13736,Female,1,45,Business travel,Business,2513,4,4,4,4,4,3,4,5,5,5,5,5,5,5,0,0,1
17211,Male,1,55,Personal Travel,Eco Plus,2138,3,1,3,1,4,3,3,4,4,4,1,1,2,4,2,0,0
14301,Female,0,62,Business travel,Business,1928,1,1,1,1,2,1,2,2,4,2,4,3,4,2,0,0,0
20299,Male,0,23,Business travel,Business,2316,4,5,3,3,5,3,5,5,4,2,5,5,5,5,0,0,1
10718,Male,1,52,Business travel,Eco,3189,2,2,2,2,2,2,2,2,1,4,4,3,3,2,48,4.8,0
14375,Male,1,29,Personal Travel,Eco,1747,3,4,3,4,3,3,3,3,3,5,4,5,4,3,0,0,0
22909,Female,1,60,Business travel,Eco,377,4,1,1,1,5,4,3,4,4,4,4,2,4,2,0,0.9,1
22118,Male,1,55,Business travel,Business,1569,2,2,2,2,4,5,4,4,4,4,4,4,4,4,11,0.6,1
21851,Female,1,19,Business travel,Business,2396,3,3,4,3,4,5,4,4,5,4,4,3,4,4,0,0,1
13626,Male,1,44,Business travel,Business,711,1,3,3,3,5,4,3,1,1,1,1,4,1,4,0,0,0
10512,Female,1,46,Business travel,Eco,1139,3,1,1,1,3,2,3,3,3,3,3,2,3,1,22,1.6,1
15436,Male,1,41,Business travel,Business,2266,5,5,5,5,2,1,1,2,2,2,2,1,2,3,0,0,1
11195,Female,1,53,Business travel,Business,61,1,1,1,1,2,4,5,5,5,5,4,4,5,5,0,0,1
22666,Male,0,56,Business travel,Eco,2770,4,4,4,3,2,4,2,2,4,2,4,4,4,2,100,7.9,0
11786,Female,1,34,Personal Travel,Eco,1328,2,2,2,2,5,3,4,4,4,4,4,1,4,3,4,2.4,1
12322,Male,0,37,Business travel,Business,2352,5,4,4,3,5,4,5,5,5,2,5,5,5,5,0,0,1
13331,Female,1,47,Business travel,Business,2134,1,1,1,1,4,4,5,3,3,3,3,3,3,4,0,0,1
12968,Male,1,35,Business travel,Eco,1696,2,2,2,2,2,2,2,2,3,4,1,2,2,2,29,2.1,0
11826,Male,0,34,Business travel,Eco,1515,2,0,2,2,3,2,2,3,5,2,1,2,3,3,56,4,0
13160,Male,1,43,Business travel,Business,466,1,1,1,1,5,4,4,5,5,5,5,5,5,5,0,0,1
19583,Male,1,45,Business travel,Business,479,2,2,2,2,5,5,4,4,4,4,4,3,4,3,0,0,1
17495,Female,1,31,Personal Travel,Eco,2118,3,5,3,2,3,5,5,4,5,5,4,5,4,5,241,26.1,0
11009,Female,1,48,Business travel,Eco,1514,3,2,2,2,1,3,3,3,3,3,3,2,3,3,0,0,0
18802,Male,1,54,Business travel,Business,489,3,3,3,3,1,4,3,3,3,3,3,3,3,3,46,2.8,0
18708,Female,0,48,Business travel,Business,1990,1,0,0,1,3,1,1,3,3,2,5,3,4,3,0,0,0
10214,Male,1,61,Personal Travel,Eco,2821,1,1,1,2,5,1,3,5,2,1,1,3,2,5,0,0.7,0
15149,Male,0,26,Business travel,Eco,1505,4,4,4,3,1,4,1,1,2,4,4,1,4,1,0,0,0
11879,Female,1,46,Business travel,Business,1519,2,2,4,2,3,4,4,5,5,5,5,4,5,4,0,0,1
21866,Female,1,30,Business travel,Business,5423,2,1,1,1,2,3,2,2,2,4,3,3,4,2,27,1.2,0
13693,Female,1,23,Business travel,Business,4089,1,1,1,1,5,5,5,5,4,5,4,5,4,5,0,0.9,1
21912,Female,1,29,Business travel,Business,2464,4,4,4,4,3,4,3,3,3,5,2,4,3,3,0,0,1
15720,Male,1,35,Business travel,Business,2944,2,3,3,3,5,3,4,2,2,2,2,1,2,4,0,0,0
13553,Female,1,42,Personal Travel,Eco,989,2,2,2,2,3,5,4,4,4,4,4,3,4,3,0,0,1
21803,Male,1,55,Business travel,Business,955,3,3,3,3,5,5,4,5,5,5,5,5,5,3,0,0.3,1
13828,Female,1,41,Personal Travel,Eco,2451,3,4,3,3,5,2,4,2,2,3,2,4,2,3,0,1.7,1
20896,Female,1,21,Personal Travel,Business,2833,4,4,4,4,5,5,5,5,5,5,5,3,5,3,28,1.9,1
20077,Male,1,44,Business travel,Eco,1948,3,2,2,2,4,3,4,4,2,2,3,4,4,4,0,0,0
16071,Male,1,48,Personal Travel,Eco,1639,4,4,3,2,1,3,1,1,3,2,4,5,5,1,0,0,0
18175,Male,1,43,Business travel,Business,265,1,1,1,1,3,5,5,4,4,4,4,3,4,3,0,0,1
14770,Male,1,54,Business travel,Business,2963,3,1,1,1,4,4,4,3,3,2,3,2,3,2,0,0,0
14496,Female,1,55,Business travel,Business,306,0,0,0,4,3,4,4,1,1,1,1,5,1,5,0,0,1
12109,Male,1,54,Business travel,Eco,1242,5,3,3,3,5,5,5,5,3,4,3,1,2,5,0,0,1
18291,Female,1,42,Business travel,Business,1909,4,4,4,4,4,4,5,4,4,4,4,3,4,5,5,0,1
20682,Female,1,34,Business travel,Business,745,5,5,5,5,2,5,3,3,3,4,3,2,3,4,8,1.7,1
20720,Female,0,28,Business travel,Eco,3231,2,2,2,3,2,2,5,2,2,1,3,3,4,2,20,2.2,0
19622,Male,1,53,Business travel,Eco,1732,2,4,4,4,2,2,2,2,3,3,3,3,3,2,0,0.9,0
20263,Male,1,34,Business travel,Business,1522,2,2,2,2,5,1,1,5,5,4,5,1,5,5,0,0,1
22683,Male,0,27,Business travel,Business,2039,5,5,5,1,3,5,3,3,4,1,4,1,3,3,0,0,1
22601,Female,1,55,Business travel,Business,2844,5,5,5,5,4,4,4,5,5,5,4,3,5,4,0,0,1
19322,Female,1,51,Business travel,Eco,282,4,2,2,2,2,3,1,4,4,4,4,5,4,2,34,2.9,1
18572,Male,1,41,Business travel,Business,1987,4,4,4,4,4,4,2,5,5,5,5,4,5,4,0,0,1
13121,Female,1,56,Business travel,Business,516,4,3,3,3,5,3,3,4,4,3,4,3,4,1,0,1.2,0
10934,Male,1,45,Personal Travel,Eco,1532,3,3,3,3,4,3,4,4,5,5,1,3,3,4,0,0,0
16587,Male,0,16,Business travel,Business,1985,5,0,5,5,5,5,5,5,4,3,4,3,4,5,7,0.7,1
10228,Male,1,48,Personal Travel,Eco,1699,3,4,3,3,4,3,4,4,4,2,4,4,5,4,0,0.5,0
14752,Female,1,39,Business travel,Business,2800,1,1,1,1,2,5,5,4,4,4,4,4,4,3,0,0,1
12073,Female,1,49,Business travel,Business,1485,1,1,1,1,1,5,3,5,5,4,5,2,5,4,6,0,1
11810,Male,1,7,Personal Travel,Eco,3839,4,5,4,4,4,4,3,5,3,4,5,3,5,3,7,0,1
22862,Male,1,24,Personal Travel,Eco,1844,4,5,4,3,4,4,5,4,5,5,5,3,4,4,42,3.3,0
12326,Male,1,54,Business travel,Business,855,1,1,1,1,3,4,4,5,5,5,5,3,5,5,2,0.9,1
17843,Male,1,36,Personal Travel,Eco,2857,3,3,3,3,1,3,1,1,5,2,1,1,4,1,0,2.9,0
14209,Male,1,32,Business travel,Eco,904,3,3,2,3,3,4,3,3,5,4,4,4,2,3,0,0,1
13260,Male,0,24,Business travel,Eco,2161,2,2,2,3,3,2,3,3,2,4,3,3,4,3,0,0.2,0
10277,Female,1,8,Personal Travel,Eco Plus,1076,4,1,4,4,3,2,1,2,2,2,2,4,2,5,0,0,1
12788,Female,1,33,Business travel,Eco,1642,3,5,5,5,3,3,3,3,2,4,3,4,2,3,13,1.7,0
21585,Male,1,52,Personal Travel,Eco,1517,1,4,0,4,4,0,4,4,3,5,3,3,4,4,14,1.8,0
18736,Male,1,44,Business travel,Business,3057,4,3,4,4,5,5,5,3,3,4,5,5,3,5,257,25.2,1
15959,Male,1,39,Business travel,Eco,1170,3,4,4,4,3,3,3,3,1,2,4,3,4,3,3,1.2,0
17515,Female,1,12,Personal Travel,Eco,1614,4,5,4,5,4,4,4,4,3,1,1,1,3,4,18,3.4,0
12929,Female,1,30,Business travel,Business,3978,1,1,1,1,4,4,4,4,4,4,5,4,4,4,65,6.5,1
18632,Male,1,33,Personal Travel,Eco,2403,4,2,4,3,5,4,5,5,4,3,4,4,4,5,0,0,0
11864,Male,1,48,Business travel,Business,484,2,2,2,2,1,2,3,5,5,5,5,3,5,4,0,0,1
22827,Male,1,55,Personal Travel,Eco,2347,4,4,4,3,5,4,2,5,5,4,4,1,2,5,3,0,1
14009,Female,1,26,Personal Travel,Eco,2531,5,5,5,5,3,2,3,4,4,4,5,3,4,2,0,0.2,1
13718,Female,1,51,Business travel,Business,691,2,2,2,2,4,4,5,5,5,5,5,5,5,3,0,0,1
17378,Female,1,30,Business travel,Business,3326,1,4,4,4,1,1,1,1,1,5,4,4,4,1,7,0.3,0
16246,Male,1,13,Business travel,Business,3062,4,4,4,4,5,5,5,5,4,4,4,4,5,5,10,1.8,1
10004,Male,1,35,Personal Travel,Eco,1348,4,4,4,3,5,4,5,5,1,3,4,2,3,5,0,0,0
18108,Male,1,25,Business travel,Business,2532,1,1,5,1,5,5,5,5,1,3,5,1,4,5,0,0,1
20210,Male,1,56,Business travel,Eco,2232,3,4,4,4,3,3,3,3,2,5,4,2,4,3,0,0,0
17348,Female,1,49,Business travel,Business,2833,0,0,0,5,5,4,4,3,3,3,3,3,3,3,0,0,1
16130,Female,1,41,Business travel,Business,1760,1,1,2,1,5,4,5,5,5,4,5,5,5,5,46,7.4,1
20757,Female,1,34,Personal Travel,Eco,2097,2,2,2,2,4,5,4,5,5,5,5,5,5,4,10,3.1,1
19794,Female,0,34,Business travel,Eco,1711,2,1,3,3,1,3,1,1,4,3,3,4,4,1,0,0,0
18999,Male,0,34,Business travel,Eco,1947,1,2,1,4,4,1,4,4,1,5,4,4,4,4,91,7.7,0
22811,Female,1,43,Business travel,Business,4809,4,4,4,4,5,5,5,4,5,4,5,5,3,5,135,13.5,1
20733,Female,1,16,Business travel,Eco Plus,1529,3,2,2,2,3,3,2,3,2,3,3,2,3,3,0,0,0
21453,Male,1,54,Personal Travel,Business,509,4,1,4,4,2,4,4,3,3,4,3,4,3,4,0,0,1
12021,Female,1,42,Business travel,Business,1751,2,2,2,2,4,5,4,4,4,4,4,3,4,5,0,0,1
12082,Male,1,64,Personal Travel,Eco,1328,3,5,3,4,3,3,3,3,3,5,4,5,2,3,15,1.6,0
16800,Female,1,35,Personal Travel,Eco,1910,4,3,4,3,4,2,5,3,3,4,3,3,3,4,0,0,1
14075,Female,1,51,Personal Travel,Eco,843,5,5,5,5,5,4,4,4,4,4,4,5,4,4,0,0,1
21090,Female,1,33,Business travel,Eco Plus,1508,0,0,0,2,4,0,4,4,4,4,5,1,2,4,0,0,1
16553,Female,0,26,Business travel,Business,1940,4,5,4,3,2,4,3,2,5,4,4,5,4,2,25,4,0
15103,Male,1,19,Business travel,Business,2082,2,3,3,3,2,2,2,2,3,5,3,1,3,2,0,0,0
11219,Female,1,45,Business travel,Business,1464,4,4,4,4,2,5,5,4,4,4,4,3,4,3,0,0,1
22309,Male,1,33,Business travel,Eco,1878,4,5,5,5,4,4,4,4,1,4,5,2,4,4,0,0,1
21079,Female,1,69,Personal Travel,Business,738,4,4,4,4,4,5,4,4,4,4,4,3,4,5,14,1.7,1
22937,Female,0,39,Business travel,Business,2068,3,3,3,3,2,3,2,2,3,5,5,3,4,2,0,4,1
14882,Male,0,21,Business travel,Eco,2073,1,1,1,2,4,1,4,4,3,1,2,2,3,4,43,4.2,0
14213,Female,1,44,Business travel,Business,3183,2,2,2,2,2,5,4,4,4,4,4,5,4,5,0,0,1
13094,Male,1,43,Business travel,Business,2548,3,3,3,3,2,2,2,5,4,5,4,2,3,2,36,4.9,1
17927,Male,1,57,Business travel,Business,3536,5,5,5,5,5,4,5,4,4,4,4,1,4,1,6,0,1
21033,Male,1,61,Personal Travel,Eco,1438,1,4,1,2,4,1,4,4,4,2,5,5,4,4,0,0,0
16268,Male,1,48,Business travel,Eco Plus,1651,2,3,3,3,2,2,2,2,4,4,3,4,4,2,21,1.7,0
14200,Female,1,35,Personal Travel,Eco Plus,4687,4,4,2,4,2,4,5,4,4,4,4,5,4,5,0,0,1
10033,Female,1,35,Business travel,Business,3060,1,1,4,1,5,4,5,3,3,3,3,3,3,4,5,2.6,1
21596,Male,1,52,Business travel,Eco,3018,4,4,4,4,4,4,4,4,2,4,3,2,4,4,0,0,1
12570,Male,1,57,Business travel,Business,2475,2,3,2,2,3,5,4,4,4,4,4,5,4,5,0,0,1
16241,Female,0,23,Business travel,Business,1106,3,2,3,3,2,3,2,2,3,1,4,3,4,2,61,5,0
20566,Male,1,44,Business travel,Business,2887,4,4,4,4,4,4,4,5,5,5,4,3,5,4,0,0,1
21977,Female,1,52,Business travel,Business,2171,5,5,5,5,4,5,5,3,3,3,3,4,3,4,24,1.6,1
22913,Male,1,32,Business travel,Eco Plus,1374,3,4,4,4,3,3,3,3,2,4,4,1,3,3,0,0.9,0
17800,Female,1,48,Business travel,Business,1067,1,1,1,1,2,5,5,5,5,4,5,4,5,5,20,1.5,1
15127,Male,1,29,Business travel,Eco,2238,0,1,1,3,1,1,1,1,2,4,2,5,2,1,50,4,1
14416,Male,1,33,Business travel,Business,4657,3,3,3,3,2,2,2,2,5,2,5,5,4,2,91,8.6,1
22738,Male,1,54,Business travel,Business,1876,3,3,3,3,2,5,4,5,5,5,5,3,5,5,1,0,1
14097,Female,1,38,Personal Travel,Eco,1911,4,4,4,4,5,4,5,4,4,4,4,4,4,4,13,0,1
13269,Male,1,31,Business travel,Eco,2386,5,4,4,4,5,5,5,2,2,1,4,5,3,5,126,13.9,1
13781,Female,1,16,Personal Travel,Eco,1540,5,5,5,5,5,5,5,4,4,4,4,3,4,5,0,0,1
18237,Male,1,28,Business travel,Business,2949,4,4,2,4,5,5,5,5,5,3,4,4,5,5,0,0,1
19353,Female,1,32,Personal Travel,Eco,2676,3,3,3,3,3,4,5,5,5,4,5,5,5,5,1,0,1
10767,Female,1,60,Business travel,Business,1921,2,2,3,2,3,5,4,5,5,5,5,5,5,3,0,0,1
22871,Female,0,39,Business travel,Eco,1714,3,3,3,1,5,3,1,5,3,3,1,3,4,5,0,0,0
22810,Male,1,58,Business travel,Eco,1712,3,5,5,5,3,3,3,3,4,4,4,3,3,3,0,0,0
14950,Male,1,47,Business travel,Eco Plus,1379,4,4,4,4,4,4,4,4,5,3,4,4,4,4,20,0.8,1
