Employee_ID,Gender,Age,Days_off,Rotations,Satis_leader,Satis_team,Emails,Tenure,Bonus,Distance,Kids,Overtime,Marital_status,Department,Churn_risk
1000970,male,31,7,1,0.197568389,0.32,29,9.753424658,0.035,3.26,0,12.4,together,sales,high
1000971,male,34,7,2,1.261398176,0.848,10,10.95890411,0.59,3.19,1,10.9,together,accounting,low
1000972,male,34,3,1,0.182370821,0.88,18,16.43835616,0.17,3.23,0,11.2,together,marketing,medium
1000973,male,33,6,1,2.431610942,0.576,58,22.02739726,0.954,3.3,1,9,together,accounting,low
1000974,female,54,10,1,0.334346505,1.328,5,1.643835616,1,3.19,0,9.2,widow,finances,low
1000975,female,41,13,0,0.440729483,1.344,25,14.24657534,0.818,3.23,1,9.6,married,human resources,low
1000976,male,34,3,1,0.182370821,0.88,18,16.43835616,0.17,3.23,0,11.2,together,accounting,medium
1000977,male,31,4,0,0.668693009,2.944,35,18.4109589,0.396,2.93,0,9.4,together,accounting,medium
1000978,female,41,12,0,0.440729483,1.424,12,8.109589041,0.738,3.14,1,9.4,married,sales,low
1000979,male,39,5,1,1.185410334,0.56,22,10.4109589,0.35,3.04,0,12,married,computer services,medium
1000980,male,30,5,0,0.288753799,1.36,21,21.47945205,0.516,3.49,1,9.5,together,sales,low
1000981,male,32,6,0,1.185410334,0.672,11,12.82191781,0.6,3.23,0,9.2,together,accounting,low
1000982,male,31,5,1,1.215805471,0.752,61,20.71232877,0.604,3.22,0,9.2,together,sales,low
1000983,female,33,11,0,0.349544073,1.296,16,3.945205479,0.564,3.38,1,10.3,together,sales,medium
1000984,female,42,16,0,0.364741641,1.296,26,10.52054795,0.814,3.36,1,10,married,human resources,low
1000985,female,30,14,0,0.250759878,0.88,7,1.315068493,0.162,3.47,1,12.9,together,accounting,medium
1000986,male,32,5,1,0.197568389,0.608,22,11.06849315,0.01,3.03,0,11.4,together,finances,medium
1000987,female,31,12,0,0.334346505,1.6,50,6.904109589,0.544,3.59,1,11.4,together,finances,medium
1000988,male,32,5,1,0.197568389,0.56,27,8.98630137,0.045,3.18,0,12.2,together,sales,medium
1000989,male,31,6,1,1.352583587,0.768,32,12.16438356,0.455,3.25,1,11,together,sales,medium
1000990,male,32,4,1,1.291793313,0.752,52,26.52054795,0.52,3.22,1,10.5,together,finances,medium
1000991,male,28,5,1,1.869300912,0.72,53,21.5890411,0.67,3.24,1,9.5,together,human resources,medium
1000992,male,50,4,1,1.246200608,0.704,37,19.83561644,0.8,2.87,1,9.5,married,finances,medium
1000993,female,36,18,0,0.395136778,1.568,25,7.342465753,0.68,3.2,1,9.8,married,finances,low
1000994,male,34,5,1,2.127659574,1.056,48,21.69863014,0.79,2.89,0,8.9,together,sales,medium
1000995,male,33,4,1,0.410334347,0.48,41,14.90410959,-0.02,3.16,0,12.7,together,human resources,medium
1000996,male,28,4,1,1.03343465,0.784,22,10.19178082,0.28,3.15,0,11,together,computer services,medium
1000997,male,31,4,1,0.273556231,0.56,42,16.21917808,0.196,3.15,0,10.2,together,sales,low
1000998,male,30,6,0,1.747720365,0.528,35,18.08219178,0.74,3.22,0,9,together,finances,low
1000999,male,32,3,1,1.960486322,0.704,79.5,20.05479452,0.742,3.24,1,10.2,together,marketing,medium
1001000,female,40,9,1,0.455927052,1.216,30,14.79452055,0.76,3.3,1,9.4,married,accounting,low
1001001,male,29,3,1,0.425531915,0.448,45,11.7260274,0.08,3.27,0,11.8,together,finances,medium
1001002,male,32,6,1,0.349544073,0.48,11,11.28767123,0.106,3.06,0,11.1,together,marketing,medium
1001003,male,26,2,1,0.151975684,0.608,23,14.35616438,0.164,3.25,0,9.8,together,marketing,low
1001004,female,41,12,0,0.577507599,2.816,52,15.89041096,0.86,3.16,1,9.2,married,sales,low
1001005,male,35,6,1,1.930091185,0.864,20,15.23287671,0.836,3.16,1,9.7,together,computer services,low
1001006,female,36,14,1,0.273556231,1.84,20,12.2739726,0.68,3.21,1,9.3,married,computer services,low
1001007,male,32,5,1,0.94224924,0.784,55,19.94520548,0.582,3.21,0,9.4,together,accounting,medium
1001008,male,32,4,1,0.881458967,0.656,20,13.04109589,0.296,3.17,1,11.2,together,sales,medium
1001009,male,27,6,0,1.200607903,0.704,48,21.5890411,0.512,3.21,0,9.4,together,sales,low
1001010,female,37,12,1,0.319148936,1.28,25,11.50684932,0.613,3.3,0,9.9,married,finances,low
1001011,female,35,8,0,0.410334347,1.344,15,5.260273973,0.68,3.21,1,10,together,sales,low
1001012,male,31,6,1,0.699088146,0.496,26,13.15068493,0.198,3.4,1,12.5,together,human resources,medium
1001013,male,27,13,1,0.759878419,0.56,20,14.02739726,0.016,3.46,0,12.8,together,sales,medium
1001014,male,38,5,1,1.185410334,0.624,49,22.79452055,0.76,3.31,1,9.5,married,sales,medium
1001015,male,35,5,1,2.006079027,0.752,64,19.61643836,0.82,3.1,0,9,together,marketing,low
1001016,female,36,7,1,0.303951368,1.312,24,6.356164384,0.64,3.34,1,9.4,married,sales,medium
1001017,male,30,7,1,0.167173252,0.608,30,12.05479452,0.17,3.12,0,10.5,together,finances,medium
1001018,male,34,6,1,0.258358663,1.28,21,13.47945205,0.05,3.19,0,12.8,together,computer services,low
1001019,female,57,10,1,0.334346505,1.424,5,1.534246575,1.02,3.19,0,9.6,widow,accounting,low
1001020,male,33,4,1,1.854103343,0.768,36,13.69863014,0.67,2.92,1,9.4,together,marketing,medium
1001021,male,38,6,1,0.243161094,0.512,10,7.342465753,0.24,3.08,0,10.5,married,computer services,low
1001022,male,45,5,1,0.227963526,0.704,19,14.79452055,0.37,2.96,0,10.9,married,accounting,low
1001023,male,25,6,1,1.46656535,0.416,26,13.04109589,0.168,3.18,1,12.2,together,human resources,medium
1001024,female,52,8,1,0.303951368,1.584,19,5.479452055,0.783,3.1,1,10.4,married,computer services,low
1001025,male,33,6,1,0.243161094,1.008,13,13.04109589,0.184,3.22,1,10.7,together,sales,low
1001026,male,29,4,1,0.273556231,0.352,28,17.31506849,0.07,3.2,1,11.4,together,marketing,medium
1001027,male,33,5,1,2.082066869,0.928,26,18.84931507,0.755,2.9,0,9,together,sales,medium
1001028,male,36,4,1,1.124620061,0.24,47,13.5890411,0.278,2.99,0,11,married,accounting,medium
1001029,male,41,7,1,0.151975684,0.576,14,6.136986301,0.2,2.96,0,10.5,married,human resources,low
1001030,male,30,9,1,0.759878419,0.432,15,7.890410959,0.165,3.26,1,11.5,together,human resources,medium
1001031,male,26,10,0,0.683890578,0.624,17,12.71232877,0.07,3.42,1,13.7,together,finances,medium
1001032,male,32,5,1,2.294832827,0.96,42,17.75342466,0.705,3.24,1,10.5,together,sales,low
1001033,male,34,4,1,1.367781155,0.736,22,13.26027397,0.468,3.1,1,10.8,together,marketing,low
1001034,male,35,3,1,1.70212766,0.864,56,15.01369863,0.7,3.15,0,10,together,finances,low
1001035,male,31,3,1,0.273556231,0.672,62,19.50684932,0.204,3.15,0,10.2,together,sales,low
1001036,male,30,5,1,0.775075988,0.592,23,14.35616438,0.44,3.29,0,10.1,together,sales,low
1001037,female,39,13,0,0.349544073,1.328,15,12.38356164,0.66,3.17,1,9.8,married,accounting,low
1001038,female,31,14,0,0.569908815,1.072,8,1.753424658,0.334,3.43,1,12.6,together,finances,low
1001039,female,54,5,1,0.273556231,1.184,3,0.876712329,0.81,3.14,1,9.9,married,human resources,medium
1001040,male,33,3,1,0.151975684,1.2,19,7.780821918,0.103,3.32,1,11.4,together,sales,medium
1001041,male,32,4,1,1.048632219,0.72,51,13.69863014,0.33,3.1,0,10.7,together,human resources,medium
1001042,female,47,11,1,0.334346505,1.264,19,6.356164384,0.91,3.18,1,10.1,married,accounting,medium
1001043,female,48,12,1,0.395136778,1.216,11,2.630136986,1,3.16,1,9,married,marketing,low
1001044,male,31,5,1,0.972644377,2.736,64,21.91780822,0.562,3.19,0,9.4,together,marketing,medium
1001045,male,34,3,1,2.3556231,0.8,25,14.79452055,0.84,2.9,0,8.7,together,marketing,medium
1001046,male,33,3,1,0.212765957,0.624,24,14.02739726,0.212,2.97,1,10.4,together,human resources,low
1001047,male,31,6,1,1.367781155,0.848,62,19.50684932,0.685,3.02,0,8.9,together,sales,low
1001048,female,36,5,2,0.531914894,5.728,5,1.095890411,0.72,3.25,1,9.9,married,sales,medium
1001049,male,28,3,1,1.474164134,0.704,33,10.73972603,0.536,3.12,0,9.2,together,computer services,medium
1001050,male,43,4,1,0.303951368,0.752,16,11.39726027,0.517,3.09,1,10,married,marketing,low
1001051,male,40,5,1,0.09118541,0.672,11,7.780821918,0.26,3.08,0,10.6,married,finances,low
1001052,male,33,4,1,2.386018237,0.72,68,20.05479452,0.922,3.25,1,9.4,together,sales,low
1001053,male,31,7,2,0.182370821,2.432,49,13.15068493,0.312,2.99,0,9.2,together,sales,low
1001054,female,58,8,1,0.395136778,1.296,31,7.890410959,0.96,3.1,1,10.5,married,accounting,low
1001055,male,42,11,1,1.23100304,0.416,14,7.780821918,0.3,2.94,0,11.8,married,human resources,low
1001056,male,30,4,1,0.56231003,0.944,29,16.54794521,0.177,3.23,0,12.1,together,marketing,medium
1001057,male,26,10,0,0.227963526,1.04,8,11.28767123,0.4,3.63,0,9.7,together,human resources,low
1001058,female,48,11,1,0.410334347,1.456,18,5.260273973,0.94,3.22,1,10.3,married,sales,medium
1001059,male,37,5,1,0.182370821,0.704,28,11.06849315,0.035,3.03,0,12.5,married,finances,medium
1001060,male,41,7,1,1.474164134,0.576,46,18.84931507,0.66,3.08,0,10.2,married,accounting,low
1001061,male,31,8,1,0.258358663,0.56,39,9.205479452,0.096,3.59,0,12.7,together,finances,medium
1001062,male,28,5,1,0.37993921,0.416,31,9.315068493,0.014,3.13,1,11.3,together,sales,medium
1001063,female,37,12,0,0.243161094,1.104,15,6.465753425,0.64,3.3,0,9.4,married,human resources,low
1001064,male,34,6,1,2.082066869,0.8,49,21.5890411,0.85,3.2,0,8.7,together,human resources,low
1001065,male,31,6,1,2.537993921,0.736,38,14.57534247,0.79,3.22,1,10.4,together,sales,medium
1001066,male,34,6,1,0.167173252,0.448,42,11.50684932,-0.07,2.99,0,12.4,together,sales,medium
1001067,male,24,2,1,0.243161094,0.448,12,9.863013699,0.008,3.57,1,12.2,together,accounting,medium
1001068,male,27,4,1,0.151975684,0.592,24,9.643835616,0.094,3.29,1,10.65,together,marketing,medium
1001069,male,30,3,1,1.914893617,0.832,65,17.31506849,0.688,3.26,1,10.3,together,marketing,medium
1001070,male,37,5,1,0.258358663,0.544,25,13.36986301,0.088,2.97,1,11.9,married,finances,medium
1001071,male,30,5,1,1.960486322,0.704,69,23.56164384,0.67,3.17,0,10,together,computer services,medium
1001072,male,44,3,1,0.243161094,0.672,14,7.342465753,0.42,3.07,0,9.5,married,marketing,low
1001073,female,38,8,1,0.349544073,1.584,47,14.57534247,0.79,3.38,1,9.8,married,computer services,low
1001074,male,32,7,1,0.288753799,0.384,64,11.61643836,-0.007,3.45,1,12.6,together,human resources,high
1001075,male,31,8,1,1.451367781,0.576,35,9.97260274,0.19,2.98,0,12.4,together,human resources,medium
1001076,male,29,5,1,0.197568389,0.816,42,14.79452055,0.06,3.23,0,11.1,together,sales,medium
1001077,male,27,5,1,0.182370821,1.216,47,14.24657534,0.185,3.13,0,10.3,together,finances,medium
1001078,female,38,11,0,0.288753799,1.28,13,3.835616438,0.72,3.3,1,9,married,finances,medium
1001079,male,33,5,1,0.349544073,0.72,40,12.93150685,0.064,3.16,0,11.9,together,computer services,medium
1001080,female,34,9,0,0.243161094,0.784,24,7.01369863,0.35,3.38,1,11.7,together,sales,medium
1001081,male,32,9,0,2.431610942,1.04,61,20.38356164,0.884,3.13,0,8.6,together,sales,low
1001082,male,34,8,1,1.139817629,0.656,24,17.53424658,0.535,3.17,0,10,together,human resources,low
1001083,female,52,6,1,0.334346505,0.96,3,1.095890411,0.572,3.02,1,10.9,married,sales,medium
1001084,male,33,7,1,2.340425532,0.88,46,21.69863014,0.88,3.12,0,8.8,together,computer services,low
1001085,male,33,3,1,0.151975684,0.496,40,13.47945205,-0.042,3.12,0,12.1,together,sales,medium
1001086,male,38,8,1,1.200607903,0.496,23,12.93150685,0.176,3.05,0,13.3,married,computer services,medium
1001087,male,28,5,1,0.661094225,0.64,15,8.767123288,-0.066,3.29,1,12.7,together,marketing,medium
1001088,male,35,8,1,0.638297872,0.464,7,12.2739726,0.06,3,0,12.6,together,accounting,medium
1001089,male,27,4,1,0.638297872,0.592,69,15.78082192,0.214,3.13,1,10.8,together,sales,medium
1001090,female,47,13,1,0.288753799,0.864,6,1.863013699,0.76,3.17,0,10,married,sales,low
1001091,male,34,7,1,0.911854103,0.672,28,13.47945205,0.304,3.14,0,11.3,together,computer services,low
1001092,female,40,13,1,0.927051672,1.952,34,16.54794521,1.1,3.31,1,9.3,married,marketing,low
1001093,female,49,5,1,0.288753799,1.248,6,2.630136986,0.76,3.18,1,10.9,married,computer services,medium
1001094,female,30,13,1,0.273556231,1.296,14,3.397260274,0.689,3.59,1,9.8,together,accounting,low
1001095,male,41,5,1,0.759878419,0.384,52,10.84931507,0.25,2.87,0,11.4,married,sales,low
1001096,male,31,11,1,1.352583587,0.544,27,14.57534247,0.675,3.2,1,9.1,together,sales,low
1001097,female,49,5,1,0.319148936,1.056,6,2.630136986,0.78,3.15,1,11,married,human resources,medium
1001098,female,42,12,1,0.303951368,1.104,32,8,0.654,3.34,1,10,married,marketing,low
1001099,male,36,6,1,1.443768997,0.896,44,23.34246575,0.715,3.08,1,9.3,married,sales,medium
1001100,female,33,7,1,0.319148936,1.184,24,4.821917808,0.534,3.4,1,11,together,marketing,medium
1001101,male,27,6,1,0.212765957,0.352,17,5.150684932,-0.01,3.35,0,11.5,together,human resources,medium
1001102,male,38,6,1,0.319148936,0.992,26,9.534246575,-0.026,3.1,0,12.8,married,finances,medium
1001103,male,33,4,1,0.182370821,0.624,34,10.63013699,0.112,3.11,1,11.2,together,accounting,medium
1001104,male,37,5,1,2.651975684,0.896,43,20.16438356,0.97,3.05,1,9.2,married,human resources,medium
1001105,female,29,12,0,0.243161094,0.768,12,2.849315068,0.306,3.55,1,12.1,together,human resources,low
1001106,male,31,6,1,0.714285714,0.544,35,17.09589041,0.45,3.13,0,9.9,together,marketing,medium
1001107,male,28,5,1,0.866261398,0.832,56,16.65753425,0.398,3.16,1,10.5,together,human resources,medium
1001108,male,40,5,1,0.334346505,0.784,29,12.16438356,0.41,2.96,0,10,married,sales,low
1001109,male,44,8,1,0.987841945,0.432,20,18.30136986,0.479,3.08,0,10.6,married,sales,low
1001110,male,32,6,1,1.155015198,0.832,35,15.67123288,0.59,3.14,0,9,together,finances,low
1001111,female,29,20,0,0.303951368,1.328,17,2.630136986,0.437,3.59,1,11.2,together,finances,low
1001112,female,34,10,0,0.455927052,1.232,16,4.054794521,0.66,3.37,1,10.5,together,accounting,low
1001113,male,28,7,0,0.957446809,0.576,36,20.93150685,0.42,3.17,1,9.8,together,sales,low
1001114,female,36,17,0,0.395136778,1.296,6,1.534246575,0.75,3.3,1,9.3,married,finances,low
1001115,male,27,6,1,0.531914894,0.528,25,12.71232877,0.057,3.2,0,11.7,together,sales,medium
1001116,male,32,7,2,1.70212766,1.104,44,16.43835616,0.68,3,1,9.2,together,marketing,low
1001117,male,26,12,1,0.258358663,0.592,24,12.93150685,-0.242,3.15,0,13.55,together,sales,medium
1001118,male,29,8,1,1.610942249,0.784,38,22.90410959,0.81,3.47,1,9.3,together,sales,medium
1001119,male,30,10,0,0.136778116,0.688,32,10.84931507,0.226,3.14,0,9.8,together,marketing,low
1001120,female,37,12,0,0.303951368,1.424,12,3.506849315,0.735,3.36,1,10,married,accounting,low
1001121,male,28,6,1,0.714285714,0.48,56,15.34246575,0.042,3.16,0,12.5,together,finances,high
1001122,male,32,5,1,0.623100304,0.864,23,12.71232877,0.4,2.99,0,9.4,together,sales,medium
1001123,male,29,9,0,1.261398176,0.464,24,15.56164384,0.2,3.22,0,12.3,together,finances,medium
1001124,female,35,14,0,0.37993921,0.928,5,0.98630137,0.632,3.38,1,10.9,together,computer services,low
1001125,female,43,5,1,0.303951368,1.456,6,1.753424658,0.8,3.28,1,9.7,married,marketing,low
1001126,female,32,15,0,0.273556231,1.056,34,5.698630137,0.76,3.62,1,9.9,together,sales,low
1001127,male,35,9,1,1.975683891,3.824,42,24.10958904,0.88,2.96,1,9.2,together,finances,low
1001128,female,35,12,0,0.303951368,1.168,34,4.821917808,0.494,3.1,0,9.3,together,sales,low
1001129,male,30,8,2,1.79331307,1.04,65,24.65753425,0.78,3.12,1,8.9,together,computer services,low
1001130,male,28,6,1,0.349544073,0.704,20,12.82191781,-0.05,3.31,0,12.7,together,marketing,medium
1001131,male,37,4,1,2.218844985,0.704,45,17.8630137,1.03,3.21,1,8.6,married,sales,medium
1001132,male,35,8,1,1.945288754,0.672,57,20.16438356,0.84,3.09,0,9,together,sales,medium
1001133,female,36,12,0,0.273556231,1.408,12,1.97260274,0.568,3.32,1,10.5,married,finances,medium
1001134,male,27,6,1,0.167173252,0.576,19,12.38356164,-0.129,3.1,0,12.6,together,sales,medium
1001135,male,28,5,1,0.227963526,0.72,22,6.684931507,0.2,3.31,1,10.4,together,accounting,low
1001136,male,35,4,1,0.987841945,0.464,53,17.53424658,0.276,3.03,0,10.9,together,accounting,medium
1001137,female,54,8,1,0.501519757,1.68,33,10.73972603,1.1,3.2,1,9.2,married,finances,low
1001138,male,32,14,1,0.486322188,0.768,10,6.246575342,0.6,3.36,1,9.5,together,sales,low
1001139,female,31,13,1,0.927051672,1.328,7,5.369863014,0.718,3.35,1,10.3,together,sales,low
1001140,male,31,5,1,1.32218845,0.576,29,16.21917808,0.52,3.22,1,9.9,together,sales,medium
1001141,male,30,4,1,0.243161094,0.64,43,16.21917808,0.12,3.32,1,11.5,together,accounting,high
1001142,male,29,4,1,0.303951368,0.352,33,10.52054795,-0.098,3.04,1,12.8,together,finances,medium
1001143,male,33,5,1,0.638297872,0.64,41,23.34246575,0.27,3.28,0,11.8,together,marketing,medium
1001144,male,33,3,1,0.972644377,0.672,16,12.16438356,0.278,2.99,0,10.8,together,sales,medium
1001145,male,34,5,1,1.79331307,0.912,48,13.91780822,0.693,3.1,1,10,together,sales,medium
1001146,male,29,7,1,2.613981763,0.592,57,18.63013699,0.884,3.26,1,9.4,together,accounting,medium
1001147,male,27,6,0,0.243161094,0.576,57,17.8630137,0.239,3.38,1,10.5,together,human resources,medium
1001148,male,33,5,1,0.151975684,0.688,46,12.05479452,0.118,3.04,1,10.8,together,sales,medium
1001149,male,29,3,1,1.732522796,0.8,25,10.52054795,0.754,3.21,0,10,together,sales,medium
1001150,male,35,6,1,1.079027356,0.496,28,15.45205479,0.397,3.16,0,10.6,together,human resources,medium
1001151,male,34,3,1,0.258358663,0.72,49,16.87671233,0.2,3,1,10.4,together,sales,medium
1001152,female,33,8,1,0.303951368,1.296,13,4.931506849,0.72,3.48,1,9.2,together,human resources,low
1001153,male,33,9,1,0.94224924,0.624,46,17.8630137,0.28,3.21,0,12.2,together,marketing,medium
1001154,male,33,3,1,1.041033435,0.752,30,24.10958904,0.622,3.38,1,10.1,together,finances,medium
1001155,female,38,11,0,0.288753799,1.28,13,3.835616438,0.72,3.3,1,9,married,sales,medium
1001156,male,29,11,1,1.823708207,0.784,27,20.38356164,0.74,3.17,1,9.3,together,marketing,medium
1001157,male,34,7,1,2.370820669,0.784,67,23.01369863,0.907,3.06,1,9.5,together,sales,low
1001158,female,36,11,1,0.364741641,1.28,24,15.78082192,0.655,3.3,1,9.5,married,accounting,low
1001159,male,28,4,1,0.303951368,0.608,20,27.34246575,0.23,3.37,1,11.3,together,marketing,medium
1001160,male,31,6,0,0.227963526,0.528,55,15.78082192,0.208,3.16,0,10,together,sales,low
1001161,female,47,19,1,0.516717325,1.68,11,9.424657534,1.1,3.43,1,11.3,married,sales,low
1001162,male,41,7,1,0.197568389,0.656,12,20.60273973,0.53,3.17,0,9.5,married,sales,low
1001163,male,34,3,1,,0.72,73.5,23.45205479,0.34,3.18,1,9.9,together,accounting,medium
1001164,male,33,9,0,0.167173252,0.56,17,16.54794521,0.1,3.02,0,10.5,together,accounting,low
1001165,male,33,3,1,1.367781155,0.624,54,15.45205479,0.56,3.22,0,9.4,together,sales,medium
1001166,female,34,13,0,0.273556231,1.2,13,4.383561644,0.78,3.51,1,9.4,together,computer services,low
1001167,male,31,5,1,1.079027356,0.576,28,10.95890411,0.534,3.08,0,9.3,together,sales,medium
1001168,male,23,5,1,0.683890578,0.512,58,19.50684932,-0.044,3.45,0,12.6,together,human resources,medium
1001169,male,34,5,1,2.127659574,1.056,48,21.69863014,0.79,2.89,0,8.9,together,marketing,medium
1001170,male,36,6,1,0.303951368,1.088,28,15.12328767,0.382,3.11,1,9.8,married,sales,low
1001171,female,30,17,0,0.486322188,1.136,27,6.356164384,0.5,3.61,0,12.7,together,sales,medium
1001172,male,32,5,1,0.927051672,0.432,38,12.2739726,0.086,3.19,0,12.4,together,marketing,medium
1001173,female,35,8,1,0.349544073,1.696,5,1.315068493,0.605,3.36,1,11.4,together,sales,medium
1001174,male,29,4,1,0.866261398,0.448,45,13.26027397,0.168,3.21,1,12.15,together,sales,medium
1001175,male,25,4,1,0.987841945,0.464,26,9.534246575,0.092,3.29,0,12.5,together,accounting,medium
1001176,male,37,6,1,1.428571429,0.736,47,20.60273973,0.64,3.14,0,10,married,sales,low
1001177,male,33,3,1,0.197568389,0.704,48,12.16438356,0.127,2.97,0,11.1,together,sales,low
1001178,female,,9,0,0.334346505,1.008,9,1.97260274,0.444,,1,11.3,single,sales,medium
